myo,timestamp,orientation.w,orientation.x,orientation.y,orientation.z,accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
1,"808054849922",0.95843505859375,-0.09832763671875,-0.16583251953125,0.210205078125,0.1513671875,-0.26416015625,0.857421875,5.3125,2.5625,0.4375
1,"808054872855",0.95831298828125,-0.09710693359375,-0.1663818359375,0.2108154296875,0.248046875,-0.208984375,0.8349609375,4.8125,-5.25,2.375
1,"808054887497",0.95782470703125,-0.09710693359375,-0.16827392578125,0.21148681640625,0.404296875,-0.2841796875,1.0537109375,-2.5,-5.5625,4.875
1,"808054910005",0.9578857421875,-0.09808349609375,-0.16705322265625,0.21197509765625,0.2666015625,-0.3525390625,1.10693359375,-0.4375,3.0625,2
1,"808054932473",0.95806884765625,-0.09698486328125,-0.165771484375,0.21240234375,0.150390625,-0.24658203125,0.79638671875,9.5625,0,-0.375
1,"808054947570",0.957763671875,-0.09539794921875,-0.16802978515625,0.21282958984375,0.4599609375,-0.24462890625,1.06005859375,3.0625,-5.8125,3.625
1,"808054970173",0.95819091796875,-0.09613037109375,-0.16473388671875,0.21319580078125,0.0302734375,-0.302734375,0.8955078125,4.5,3.875,-1.5625
1,"808054992502",0.957763671875,-0.09478759765625,-0.1676025390625,0.21356201171875,0.5283203125,-0.255859375,1.1083984375,0.625,-5.5,4.125
1,"808055007668",0.9580078125,-0.09393310546875,-0.166259765625,0.2137451171875,0.12255859375,-0.24072265625,0.70849609375,9.75,0.625,-1.875
1,"808055029994",0.95831298828125,-0.0958251953125,-0.16265869140625,0.2144775390625,0.021484375,-0.3662109375,1.15478515625,-1.8125,1.5,0.5625
1,"808055052583",0.9576416015625,-0.093994140625,-0.16693115234375,0.2147216796875,0.6865234375,-0.1845703125,1.12109375,-2.9375,-3.75,6.8125
1,"808055067447",0.95709228515625,-0.09246826171875,-0.171630859375,0.21441650390625,0.60888671875,-0.11376953125,0.7158203125,-3.5,-3.125,3.125
